movie_title,username,numeric_rating,likes,language,comment,cleaned_comment,sentiment
Gladiator II,tsumiii,5.0,0,pt,mas como eles colocaram os tubarões lá?,"['mas', 'como', 'eles', 'colocaram', 'os', 'tubarões', 'lá']",0
Gladiator II,smellat,4.5,0,pt,Paul Mescal and Pedro Pascal 🧎🏽‍♀️,"['paul', 'mescal', 'and', 'pedro', 'pascal', '🧎🏽\u200d♀️']",0
Gladiator II,rafadques,2.5,0,pt,"A Roma Antiga em forma de nostalgia barata. Não há muito aqui a se observar, a não ser em nível comparativo. Infelizmente para Ridley Scott , sua obra original é excelente, autêntica e se tornou um clássico. Dito isso, tudo aqui beira o ridículo: texto e arcos fracos, antagonistas sem motivação, e toda a construção envolvendo o título e a história de Roma mais parece um circo montado — ainda que, na época, o Coliseu já funcionasse assim. As grandes escalas…","['a', 'roma', 'antiga', 'em', 'forma', 'de', 'nostalgia', 'barata', 'não', 'há', 'muito', 'aqui', 'a', 'se', 'observar', 'a', 'não', 'ser', 'em', 'nível', 'comparativo', 'infelizmente', 'para', 'ridley', 'scott', 'sua', 'obra', 'original', 'é', 'excelente', 'autêntica', 'e', 'se', 'tornou', 'um', 'clássico', 'dito', 'isso', 'tudo', 'aqui', 'beira', 'o', 'ridículo', 'texto', 'e', 'arcos', 'fracos', 'antagonistas', 'sem', 'motivação', 'e', 'toda', 'a', 'construção', 'envolvendo', 'o', 'título', 'e', 'a', 'história', 'de', 'roma', 'mais', 'parece', 'um', 'circo', 'montado', '—', 'ainda', 'que', 'na', 'época', 'o', 'coliseu', 'já', 'funcionasse', 'assim', 'as', 'grandes', 'escalas']",0
Gladiator II,lfalse,4.5,0,pt,"segunda fez vendo Pedro Pascal morrendo em uma arena kk O filme é bom, tem um elenco de peso como Denzel Washington e Joseph Quinn, consegui entender tudo mesmo não tendo assistido o primeiro filme. Gosto muito da estética da Romana, as roupas e os acessórios dos personagens me deixaram bem atenta aos detalhes do filme","['segunda', 'fez', 'vendo', 'pedro', 'pascal', 'morrendo', 'em', 'uma', 'arena', 'kk', 'o', 'filme', 'é', 'bom', 'tem', 'um', 'elenco', 'de', 'peso', 'como', 'denzel', 'washington', 'e', 'joseph', 'quinn', 'consegui', 'entender', 'tudo', 'mesmo', 'não', 'tendo', 'assistido', 'o', 'primeiro', 'filme', 'gosto', 'muito', 'da', 'estética', 'da', 'romana', 'as', 'roupas', 'e', 'os', 'acessórios', 'dos', 'personagens', 'me', 'deixaram', 'bem', 'atenta', 'aos', 'detalhes', 'do', 'filme']",1
Gladiator II,rosch40,3.5,0,pt,Rob's Grade: B,"[""rob's"", 'grade', 'b']",0
Gladiator II,mari_loureiro95,3.0,0,pt,"Fiquei bastante incomodada com algumas cenas impossíveis do filme como, por exemplo, a porta de pedra que desliza como se fosse automática. Mas se você conseguir ignorar essas cenas é um filme Ok.","['fiquei', 'bastante', 'incomodada', 'com', 'algumas', 'cenas', 'impossíveis', 'do', 'filme', 'como', 'por', 'exemplo', 'a', 'porta', 'de', 'pedra', 'que', 'desliza', 'como', 'se', 'fosse', 'automática', 'mas', 'se', 'você', 'conseguir', 'ignorar', 'essas', 'cenas', 'é', 'um', 'filme', 'ok']",1
Gladiator II,pikmin2,4.0,0,pt,compraria o dvd.,"['compraria', 'o', 'dvd']",0
Gladiator II,teamohyunjin,5.0,0,pt,alv te amo paul mescal alv que guapo cabron suputamadre TE AMO MIERDA,"['alv', 'te', 'amo', 'paul', 'mescal', 'alv', 'que', 'guapo', 'cabron', 'suputamadre', 'te', 'amo', 'mierda']",0
Gladiator II,armani_2007,4.0,0,pt,"O filme é praticamente a mesma história do primeiro, só que sendo agora contada pelo filho de Maximus, envolvendo ainda mais o jogo da política para alcançar o poder de um império. Um defeito é os imperadores serem apenas peões no jogo sendo mortos facilmente. Mas de resto o filme é impecável , trajes, ambientação, fotografia","['o', 'filme', 'é', 'praticamente', 'a', 'mesma', 'história', 'do', 'primeiro', 'só', 'que', 'sendo', 'agora', 'contada', 'pelo', 'filho', 'de', 'maximus', 'envolvendo', 'ainda', 'mais', 'o', 'jogo', 'da', 'política', 'para', 'alcançar', 'o', 'poder', 'de', 'um', 'império', 'um', 'defeito', 'é', 'os', 'imperadores', 'serem', 'apenas', 'peões', 'no', 'jogo', 'sendo', 'mortos', 'facilmente', 'mas', 'de', 'resto', 'o', 'filme', 'é', 'impecável', 'trajes', 'ambientação', 'fotografia']",1
Gladiator II,larasabina,3.5,0,pt,ele não tem o pai ele não tem a mãe ele não tem a esposa mas ele tem uma mini saia e coxas fartas portanto ele tem tudo!,"['ele', 'não', 'tem', 'o', 'pai', 'ele', 'não', 'tem', 'a', 'mãe', 'ele', 'não', 'tem', 'a', 'esposa', 'mas', 'ele', 'tem', 'uma', 'mini', 'saia', 'e', 'coxas', 'fartas', 'portanto', 'ele', 'tem', 'tudo']",0
Gladiator II,cogunobru,2.0,0,pt,gostei até,"['gostei', 'até']",0
Gladiator II,deh000,1.5,0,pt,"Plot previsível e preguiçoso, roteiro preguiçoso, atuações preguiçosas. Nem o maior dos crushs no Pedro Pascal salva essa bomba.","['plot', 'previsível', 'e', 'preguiçoso', 'roteiro', 'preguiçoso', 'atuações', 'preguiçosas', 'nem', 'o', 'maior', 'dos', 'crushs', 'no', 'pedro', 'pascal', 'salva', 'essa', 'bomba']",1
Gladiator II,hypnxxxs,4.0,0,pt,"Eu amei o filme mas dei quatro estrelas por que sinceramente prefiro o Primeiro, mas eu amei como as duas histórias se conectam e se completam!","['eu', 'amei', 'o', 'filme', 'mas', 'dei', 'quatro', 'estrelas', 'por', 'que', 'sinceramente', 'prefiro', 'o', 'primeiro', 'mas', 'eu', 'amei', 'como', 'as', 'duas', 'histórias', 'se', 'conectam', 'e', 'se', 'completam']",1
Gladiator II,rafa_nunes,4.0,0,pt,"É difícil ser sequência de um filme icônico 24 anos depois, mas analisando como um filme, é um bom filme sim, gostei mais do que pensei que gostaria.","['é', 'difícil', 'ser', 'sequência', 'de', 'um', 'filme', 'icônico', '24', 'anos', 'depois', 'mas', 'analisando', 'como', 'um', 'filme', 'é', 'um', 'bom', 'filme', 'sim', 'gostei', 'mais', 'do', 'que', 'pensei', 'que', 'gostaria']",1
Gladiator II,marigerwig,4.0,0,pt,precisava de continuação? não mas valeu a pena ver o paul mescal e o pedro pascal de saia botando os coxao pra jogo,"['precisava', 'de', 'continuação', 'não', 'mas', 'valeu', 'a', 'pena', 'ver', 'o', 'paul', 'mescal', 'e', 'o', 'pedro', 'pascal', 'de', 'saia', 'botando', 'os', 'coxao', 'pra', 'jogo']",0
Gladiator II,lol0u,2.5,0,pt,Talvez eu devesse ter visto o primeiro. Justiça pelo Pedrito!,"['talvez', 'eu', 'devesse', 'ter', 'visto', 'o', 'primeiro', 'justiça', 'pelo', 'pedrito']",0
Gladiator II,davidwillians,2.0,1,pt,"Qualidades: as batalhas são muito boas, e eu gostei do personagem do Denzel Washington, apesar de não fazer sentido naquela época. . Defeitos: A história é bem mais do mesmo, o filme se ancora muito no primeiro, a mãe ter mandado ele pra longe não faz sentido, nem ele esquecer dela ou de toda a infância também. O final é bem constrangedor. Os dois imperadores são bem caricatos e dão vergonha alheia. . NOTA: 5/10","['qualidades', 'as', 'batalhas', 'são', 'muito', 'boas', 'e', 'eu', 'gostei', 'do', 'personagem', 'do', 'denzel', 'washington', 'apesar', 'de', 'não', 'fazer', 'sentido', 'naquela', 'época', 'defeitos', 'a', 'história', 'é', 'bem', 'mais', 'do', 'mesmo', 'o', 'filme', 'se', 'ancora', 'muito', 'no', 'primeiro', 'a', 'mãe', 'ter', 'mandado', 'ele', 'pra', 'longe', 'não', 'faz', 'sentido', 'nem', 'ele', 'esquecer', 'dela', 'ou', 'de', 'toda', 'a', 'infância', 'também', 'o', 'final', 'é', 'bem', 'constrangedor', 'os', 'dois', 'imperadores', 'são', 'bem', 'caricatos', 'e', 'dão', 'vergonha', 'alheia', 'nota', '5/10']",1
Gladiator II,princessparkk,2.0,0,pt,Me quedé dormida…,"['me', 'quedé', 'dormida']",0
Gladiator II,gameirada,3.0,0,pt,"fui assistir pelo cast e saí levemente desapontada. tem um erro de continuidade no início do filme que me irritou profundamente. infelizmente o paul mescal não me passou muita credibilidade, fiquei o tempo todo me forçando a dar mais uma chance pra ele mas não convenceu. apesar da duração do filme ser praticamente igual à do primeiro, achei tudo muito “corrido”. talvez pela trama não ter me conquistado. valeu ter assistido mas não sei se assistiria novamente","['fui', 'assistir', 'pelo', 'cast', 'e', 'saí', 'levemente', 'desapontada', 'tem', 'um', 'erro', 'de', 'continuidade', 'no', 'início', 'do', 'filme', 'que', 'me', 'irritou', 'profundamente', 'infelizmente', 'o', 'paul', 'mescal', 'não', 'me', 'passou', 'muita', 'credibilidade', 'fiquei', 'o', 'tempo', 'todo', 'me', 'forçando', 'a', 'dar', 'mais', 'uma', 'chance', 'pra', 'ele', 'mas', 'não', 'convenceu', 'apesar', 'da', 'duração', 'do', 'filme', 'ser', 'praticamente', 'igual', 'à', 'do', 'primeiro', 'achei', 'tudo', 'muito', 'corrido', 'talvez', 'pela', 'trama', 'não', 'ter', 'me', 'conquistado', 'valeu', 'ter', 'assistido', 'mas', 'não', 'sei', 'se', 'assistiria', 'novamente']",-1
Gladiator II,leticyaa,3.0,0,pt,"Não vi o 1, descobri que existe o 1 vendo agora a a capa direito. De qualquer forma não é fiel historicamente mas não deixa de ser bem detalhando. A prepotência romana está aqui.","['não', 'vi', 'o', '1', 'descobri', 'que', 'existe', 'o', '1', 'vendo', 'agora', 'a', 'a', 'capa', 'direito', 'de', 'qualquer', 'forma', 'não', 'é', 'fiel', 'historicamente', 'mas', 'não', 'deixa', 'de', 'ser', 'bem', 'detalhando', 'a', 'prepotência', 'romana', 'está', 'aqui']",1
Gladiator II,felipeleite,3.5,0,pt,"Roupas legais, mas o 1 se supera... além disso eu iria todo domingo no coliseu, imagina perder uma fofoca no dia seguinte, pessoal comentando: ""mano vc viu a batalha naval?"" e eu ""nooossa nem fudendo, não acredito que perdi""... ia ser horrível","['roupas', 'legais', 'mas', 'o', '1', 'se', 'supera', 'além', 'disso', 'eu', 'iria', 'todo', 'domingo', 'no', 'coliseu', 'imagina', 'perder', 'uma', 'fofoca', 'no', 'dia', 'seguinte', 'pessoal', 'comentando', 'mano', 'vc', 'viu', 'a', 'batalha', 'naval', 'e', 'eu', 'nooossa', 'nem', 'fudendo', 'não', 'acredito', 'que', 'perdi', 'ia', 'ser', 'horrível']",-1
Gladiator II,psilva_luka,3.0,0,pt,"Sem necessidade porém bem divertido, Pedro pascao parece bem preguiçoso em seu papel. Paul mescal se destaca, a cenas de ação são estranhas em partes. Bizarro conseguirem encher o coliseu naquele tempo","['sem', 'necessidade', 'porém', 'bem', 'divertido', 'pedro', 'pascao', 'parece', 'bem', 'preguiçoso', 'em', 'seu', 'papel', 'paul', 'mescal', 'se', 'destaca', 'a', 'cenas', 'de', 'ação', 'são', 'estranhas', 'em', 'partes', 'bizarro', 'conseguirem', 'encher', 'o', 'coliseu', 'naquele', 'tempo']",1
Gladiator II,rafaelkento,0.5,0,pt,"Segue a mesma fórmula do primeiro, mas é infinitamente pior. Nenhum dos personagens é interessante ou carismático e suas ações são completamente incoerentes. horrível","['segue', 'a', 'mesma', 'fórmula', 'do', 'primeiro', 'mas', 'é', 'infinitamente', 'pior', 'nenhum', 'dos', 'personagens', 'é', 'interessante', 'ou', 'carismático', 'e', 'suas', 'ações', 'são', 'completamente', 'incoerentes', 'horrível']",-1
Gladiator II,lo_miotello,3.0,1,pt,"Legal de assistir, apelo nostálgico bem forte, um pouco megalomaníaco demais. É uma reciclagem meio mal feita do primeiro filme com uns cgis ruins. Os imperadores são emos kkkkkkk","['legal', 'de', 'assistir', 'apelo', 'nostálgico', 'bem', 'forte', 'um', 'pouco', 'megalomaníaco', 'demais', 'é', 'uma', 'reciclagem', 'meio', 'mal', 'feita', 'do', 'primeiro', 'filme', 'com', 'uns', 'cgis', 'ruins', 'os', 'imperadores', 'são', 'emos', 'kkkkkkk']",1
Gladiator II,mayiuu,5.0,0,pt,"o cenario, a trilha sonora, a historia, tudo é muito bom e tem cenas que voce realmente nao espera oq torna tudo melhor, eu amei demais","['o', 'cenario', 'a', 'trilha', 'sonora', 'a', 'historia', 'tudo', 'é', 'muito', 'bom', 'e', 'tem', 'cenas', 'que', 'voce', 'realmente', 'nao', 'espera', 'oq', 'torna', 'tudo', 'melhor', 'eu', 'amei', 'demais']",1
Gladiator II,evelynabm,3.5,0,pt,"que vontade de pegar uma espada e lutar com força e honra ou talvez fazer um artigo de 40 páginas sobre todas as ""licenças poéticas"" na história","['que', 'vontade', 'de', 'pegar', 'uma', 'espada', 'e', 'lutar', 'com', 'força', 'e', 'honra', 'ou', 'talvez', 'fazer', 'um', 'artigo', 'de', '40', 'páginas', 'sobre', 'todas', 'as', 'licenças', 'poéticas', 'na', 'história']",1
Gladiator II,sambigod,3.5,1,pt,"Aí é esqueminha, viu?","['aí', 'é', 'esqueminha', 'viu']",0
Gladiator II,deniseeduardo,2.5,0,pt,"Filme certamente inspirado em ""Saga de um Vaqueiro"" do Mastruz com Leite, só que ruim. Se salvam as cenas de luta e o macaco de roupinha.","['filme', 'certamente', 'inspirado', 'em', 'saga', 'de', 'um', 'vaqueiro', 'do', 'mastruz', 'com', 'leite', 'só', 'que', 'ruim', 'se', 'salvam', 'as', 'cenas', 'de', 'luta', 'e', 'o', 'macaco', 'de', 'roupinha']",-1
Gladiator II,chiottoray,2.0,0,pt,continuação desnecessária,"['continuação', 'desnecessária']",0
Gladiator II,gabrielbayer,3.0,0,pt,"praticamente um remake do primeiro, só que falta muita coisa.","['praticamente', 'um', 'remake', 'do', 'primeiro', 'só', 'que', 'falta', 'muita', 'coisa']",-1
Gladiator II,taerapeuta,4.0,0,pt,OH MY GOD PEDRO PASCAL 🤩🤩🤩🥰🥰🥰,"['oh', 'my', 'god', 'pedro', 'pascal', '🤩🤩🤩🥰🥰🥰']",0
Gladiator II,amandinha23,4.0,0,pt,"Ótimo. Pedro Pascal inclusive, um maravilhoso nesse filme","['ótimo', 'pedro', 'pascal', 'inclusive', 'um', 'maravilhoso', 'nesse', 'filme']",0
Gladiator II,markinhost19,3.5,0,pt,"conseguiram acrescentar mais qualidades na saga, em alguns momentos parecia uma cópia do primeiro filme ,acho que era pelo o medo de se arriscar um pouco. destaque maior para as atuações e pelos efeitos especiais, alguns furos de roteiro mas nada que atrapalhe o contexto da história.","['conseguiram', 'acrescentar', 'mais', 'qualidades', 'na', 'saga', 'em', 'alguns', 'momentos', 'parecia', 'uma', 'cópia', 'do', 'primeiro', 'filme', 'acho', 'que', 'era', 'pelo', 'o', 'medo', 'de', 'se', 'arriscar', 'um', 'pouco', 'destaque', 'maior', 'para', 'as', 'atuações', 'e', 'pelos', 'efeitos', 'especiais', 'alguns', 'furos', 'de', 'roteiro', 'mas', 'nada', 'que', 'atrapalhe', 'o', 'contexto', 'da', 'história']",1
Gladiator II,mau_wagner,3.0,0,pt,é legalzinho mas o primeiro filme faz absolutamente TUDO melhor,"['é', 'legalzinho', 'mas', 'o', 'primeiro', 'filme', 'faz', 'absolutamente', 'tudo', 'melhor']",1
Gladiator II,utopiamental,3.0,0,pt,é uma copia do primeiro só que agora vc ja sabe toda a trama.. apesar disso são homens gostosos lutando acho que vale ver,"['é', 'uma', 'copia', 'do', 'primeiro', 'só', 'que', 'agora', 'vc', 'ja', 'sabe', 'toda', 'a', 'trama', 'apesar', 'disso', 'são', 'homens', 'gostosos', 'lutando', 'acho', 'que', 'vale', 'ver']",0
Gladiator II,priteshio,2.0,2,pt,hail dondus doo doo,"['hail', 'dondus', 'doo', 'doo']",0
Gladiator II,davila666,4.0,0,pt,"obviamente não chega aos pés de gladiador mas é bem interessante p quem gosta do primeiro filme, é até que bom pensei que seria péssimo um desastre total","['obviamente', 'não', 'chega', 'aos', 'pés', 'de', 'gladiador', 'mas', 'é', 'bem', 'interessante', 'p', 'quem', 'gosta', 'do', 'primeiro', 'filme', 'é', 'até', 'que', 'bom', 'pensei', 'que', 'seria', 'péssimo', 'um', 'desastre', 'total']",1
Gladiator II,hiago180,3.0,2,pt,"Eu gostei, tem falhas horríveis, e acertos excelentes. Vai desde um diálogo merda, até a desatenção do diretor, algumas cenas eles podiam ter pensado melhor. Acho que a grana fácil com o streaming ta estragando a qualidade dos filmes, tá tudo tão desleixado, e ainda mais se tratando da sequência de um clássico do cinema. Aí a parte boa fica com alguns diálogos, e com alguns personagens que até da um sangue nos olhos quando estão em cena, e nem…","['eu', 'gostei', 'tem', 'falhas', 'horríveis', 'e', 'acertos', 'excelentes', 'vai', 'desde', 'um', 'diálogo', 'merda', 'até', 'a', 'desatenção', 'do', 'diretor', 'algumas', 'cenas', 'eles', 'podiam', 'ter', 'pensado', 'melhor', 'acho', 'que', 'a', 'grana', 'fácil', 'com', 'o', 'streaming', 'ta', 'estragando', 'a', 'qualidade', 'dos', 'filmes', 'tá', 'tudo', 'tão', 'desleixado', 'e', 'ainda', 'mais', 'se', 'tratando', 'da', 'sequência', 'de', 'um', 'clássico', 'do', 'cinema', 'aí', 'a', 'parte', 'boa', 'fica', 'com', 'alguns', 'diálogos', 'e', 'com', 'alguns', 'personagens', 'que', 'até', 'da', 'um', 'sangue', 'nos', 'olhos', 'quando', 'estão', 'em', 'cena', 'e', 'nem']",0
Gladiator II,gabisnts_movies,3.5,0,pt,"filme muito bom, mas o primeiro>>>>>","['filme', 'muito', 'bom', 'mas', 'o', 'primeiro']",1
Gladiator II,vicktinezz,5.0,0,pt,filme bom do carai,"['filme', 'bom', 'do', 'carai']",1
Gladiator II,odan,0.0,0,pt,bom filme para distração de um domingo deprimente,"['bom', 'filme', 'para', 'distração', 'de', 'um', 'domingo', 'deprimente']",1
Gladiator II,marianadiasg7,4.0,0,pt,gostei demais desse filme só achei meio viajado a parte dos tubarões no coliseu paul mescal gostoso,"['gostei', 'demais', 'desse', 'filme', 'só', 'achei', 'meio', 'viajado', 'a', 'parte', 'dos', 'tubarões', 'no', 'coliseu', 'paul', 'mescal', 'gostoso']",1
Gladiator II,gabfreitassilv,4.0,0,pt,"Que filme, amigos. Sempre fico maravilhado quando produzem um bom filme medieval ou filmes que retratam momentos históricos. Aqui não foi diferente. Belo roteiro até, interpretações magníficas e cenas de tirar o fôlego. Não sei se caberia claramente essa sequência, mas já que foi feita, não tenho muito o que reclamar.","['que', 'filme', 'amigos', 'sempre', 'fico', 'maravilhado', 'quando', 'produzem', 'um', 'bom', 'filme', 'medieval', 'ou', 'filmes', 'que', 'retratam', 'momentos', 'históricos', 'aqui', 'não', 'foi', 'diferente', 'belo', 'roteiro', 'até', 'interpretações', 'magníficas', 'e', 'cenas', 'de', 'tirar', 'o', 'fôlego', 'não', 'sei', 'se', 'caberia', 'claramente', 'essa', 'sequência', 'mas', 'já', 'que', 'foi', 'feita', 'não', 'tenho', 'muito', 'o', 'que', 'reclamar']",1
Gladiator II,diogoegypto,2.0,1,pt,"O orçamento aqui foi gigantesco, então não é difícil se impressionar com o visual e o elenco de peso (que luta pra tirar leite de pedra diante de personagens profundos como um pires). Tirando esses elementos e as lutas bem coreografadas, pouco se salva aqui: além dos personagens rasos ou mal aproveitados, o roteiro é fraquissimo, várias situações forçadas ao extremo, frase de efeito por cima de frase de efeito... Se não viu ainda, melhor rever o original. Aquela máxima que diz que certas coisas não precisam de continuação nunca foi tão verdadeira...","['o', 'orçamento', 'aqui', 'foi', 'gigantesco', 'então', 'não', 'é', 'difícil', 'se', 'impressionar', 'com', 'o', 'visual', 'e', 'o', 'elenco', 'de', 'peso', 'que', 'luta', 'pra', 'tirar', 'leite', 'de', 'pedra', 'diante', 'de', 'personagens', 'profundos', 'como', 'um', 'pires', 'tirando', 'esses', 'elementos', 'e', 'as', 'lutas', 'bem', 'coreografadas', 'pouco', 'se', 'salva', 'aqui', 'além', 'dos', 'personagens', 'rasos', 'ou', 'mal', 'aproveitados', 'o', 'roteiro', 'é', 'fraquissimo', 'várias', 'situações', 'forçadas', 'ao', 'extremo', 'frase', 'de', 'efeito', 'por', 'cima', 'de', 'frase', 'de', 'efeito', 'se', 'não', 'viu', 'ainda', 'melhor', 'rever', 'o', 'original', 'aquela', 'máxima', 'que', 'diz', 'que', 'certas', 'coisas', 'não', 'precisam', 'de', 'continuação', 'nunca', 'foi', 'tão', 'verdadeira']",1
Gladiator II,gabesilve,3.0,0,pt,Um filme facilmente esquecível,"['um', 'filme', 'facilmente', 'esquecível']",1
Gladiator II,tuytes,4.0,0,pt,"Épico, como deve ser! Busca na antiga referência dar continuidade na história de forma grandiosa, que diverte e fecha uma história que deixava um gosto de quero mais. Obrigatório para quem é fã dos épicos medievais dos anos 2000!","['épico', 'como', 'deve', 'ser', 'busca', 'na', 'antiga', 'referência', 'dar', 'continuidade', 'na', 'história', 'de', 'forma', 'grandiosa', 'que', 'diverte', 'e', 'fecha', 'uma', 'história', 'que', 'deixava', 'um', 'gosto', 'de', 'quero', 'mais', 'obrigatório', 'para', 'quem', 'é', 'fã', 'dos', 'épicos', 'medievais', 'dos', 'anos', '2000']",1
Gladiator II,alia_mrll,4.0,0,pt,José Pedro Balmaceda Pascal,"['josé', 'pedro', 'balmaceda', 'pascal']",0
Gladiator II,tuchu,3.0,1,pt,Aquele filminho legal pra se lembrar de como o primeiro era foda,"['aquele', 'filminho', 'legal', 'pra', 'se', 'lembrar', 'de', 'como', 'o', 'primeiro', 'era', 'foda']",1
Gladiator II,hellkert,2.5,0,pt,Eu ia dar só 2 estrelas mas o macaco me conquistou meia estrela a mais,"['eu', 'ia', 'dar', 'só', '2', 'estrelas', 'mas', 'o', 'macaco', 'me', 'conquistou', 'meia', 'estrela', 'a', 'mais']",0
Gladiator II,gmarqueti,2.5,0,pt,looks cheap as fuck comparado com a obra prima que é o primeiro,"['looks', 'cheap', 'as', 'fuck', 'comparado', 'com', 'a', 'obra', 'prima', 'que', 'é', 'o', 'primeiro']",0
Gladiator II,mariamanurib,3.0,0,pt,"em comparação com outros filmes do ridley é péssimo, mas muito entretenimento !! no off: voto pro paul mescal interpretar lenin numa adaptação da revolução de 17 bem farofa blockbuster hollywoodiano","['em', 'comparação', 'com', 'outros', 'filmes', 'do', 'ridley', 'é', 'péssimo', 'mas', 'muito', 'entretenimento', '!!', 'no', 'off', 'voto', 'pro', 'paul', 'mescal', 'interpretar', 'lenin', 'numa', 'adaptação', 'da', 'revolução', 'de', '17', 'bem', 'farofa', 'blockbuster', 'hollywoodiano']",1
Gladiator II,marjoriemoro,1.0,0,pt,não consegui terminar de ver essa bomba,"['não', 'consegui', 'terminar', 'de', 'ver', 'essa', 'bomba']",0
Gladiator II,marxina,3.0,0,pt,os cara inundava o coliseu pras batalha e hoje eles postam dump,"['os', 'cara', 'inundava', 'o', 'coliseu', 'pras', 'batalha', 'e', 'hoje', 'eles', 'postam', 'dump']",-1
Gladiator II,clarinhazinhq,3.5,0,pt,"na última vez que eu vi esse, eu dormi no cinema depois que o pedro pascal morreu","['na', 'última', 'vez', 'que', 'eu', 'vi', 'esse', 'eu', 'dormi', 'no', 'cinema', 'depois', 'que', 'o', 'pedro', 'pascal', 'morreu']",0
Gladiator II,duzisky,2.5,0,pt,Sem muita emoção como o primeiro.,"['sem', 'muita', 'emoção', 'como', 'o', 'primeiro']",0
Gladiator II,lucasjs42,2.0,0,pt,Continuação à moda hollywood atual: remake disfarçado que não fede nem cheira.,"['continuação', 'à', 'moda', 'hollywood', 'atual', 'remake', 'disfarçado', 'que', 'não', 'fede', 'nem', 'cheira']",0
Gladiator II,biel_apg,4.0,0,pt,Gostei que não saiu do intuito do filme e puxaram uma “continuação” do primeiro,"['gostei', 'que', 'não', 'saiu', 'do', 'intuito', 'do', 'filme', 'e', 'puxaram', 'uma', 'continuação', 'do', 'primeiro']",0
Gladiator II,vinisouto,3.0,0,pt,"Paul Mescal com aquelas carinha de estudante de ciências socias faz o Hanno com propriedade e convence. Pedro Pascal igualmente ok tendo a sorte do rosto anguloso de tiozão espadaúdo perfeitos pra pele do general Acacius. Denzel Washington faz o bom tom do asqueroso Macrinus livremente inspirado em deputados dos confins de um país em desenvolvimento ao sul da linha do Equador. Ótimos Joseph Quin e Fred Hechinger como os gêmeos imperadores de pouquíssima inteligência... O Ridley Scott tava bem alucinado qdo aprovou o roteiro, várias viagens: desde luta com macaco até batalha naval no Coliseu porém se focar somente no entretenimento, entrega bem o todo.","['paul', 'mescal', 'com', 'aquelas', 'carinha', 'de', 'estudante', 'de', 'ciências', 'socias', 'faz', 'o', 'hanno', 'com', 'propriedade', 'e', 'convence', 'pedro', 'pascal', 'igualmente', 'ok', 'tendo', 'a', 'sorte', 'do', 'rosto', 'anguloso', 'de', 'tiozão', 'espadaúdo', 'perfeitos', 'pra', 'pele', 'do', 'general', 'acacius', 'denzel', 'washington', 'faz', 'o', 'bom', 'tom', 'do', 'asqueroso', 'macrinus', 'livremente', 'inspirado', 'em', 'deputados', 'dos', 'confins', 'de', 'um', 'país', 'em', 'desenvolvimento', 'ao', 'sul', 'da', 'linha', 'do', 'equador', 'ótimos', 'joseph', 'quin', 'e', 'fred', 'hechinger', 'como', 'os', 'gêmeos', 'imperadores', 'de', 'pouquíssima', 'inteligência', 'o', 'ridley', 'scott', 'tava', 'bem', 'alucinado', 'qdo', 'aprovou', 'o', 'roteiro', 'várias', 'viagens', 'desde', 'luta', 'com', 'macaco', 'até', 'batalha', 'naval', 'no', 'coliseu', 'porém', 'se', 'focar', 'somente', 'no', 'entretenimento', 'entrega', 'bem', 'o', 'todo']",1
Gladiator II,rennebart,5.0,0,pt,Melhor filme que vi em 2024,"['melhor', 'filme', 'que', 'vi', 'em', '2024']",1
Gladiator II,marijanew,4.0,0,pt,ela quer pegar na minha espada,"['ela', 'quer', 'pegar', 'na', 'minha', 'espada']",0
Gladiator II,sacardo,5.0,0,pt,"""É assim que Roma trata seus heróis?"". Arrepiou. Uma pergunta. Um grito. Um soco no peito da injustiça. É a dor vestida de palavras. É o auge... superado. Porque quando algo perfeito continua não é só arte. É imortal.","['é', 'assim', 'que', 'roma', 'trata', 'seus', 'heróis', 'arrepiou', 'uma', 'pergunta', 'um', 'grito', 'um', 'soco', 'no', 'peito', 'da', 'injustiça', 'é', 'a', 'dor', 'vestida', 'de', 'palavras', 'é', 'o', 'auge', 'superado', 'porque', 'quando', 'algo', 'perfeito', 'continua', 'não', 'é', 'só', 'arte', 'é', 'imortal']",-1
Gladiator II,emblev,3.0,1,pt,hail dondas,"['hail', 'dondas']",0
Gladiator II,vousmoony,3.0,0,pt,"Primeiro que nem precisava dessa continuação, nota 3 por conta de Paul Mescal e Pedro Pascal","['primeiro', 'que', 'nem', 'precisava', 'dessa', 'continuação', 'nota', '3', 'por', 'conta', 'de', 'paul', 'mescal', 'e', 'pedro', 'pascal']",0
Gladiator II,luccasarcoverde,4.0,0,pt,Muito divertido!,"['muito', 'divertido']",0
Barbarian,psicologososus2,3.0,0,pt,"O ator do Pennywise tá no filme e como uma pessoa normal. Filminho bacana de monstro, tem uma história intrigante, grotesca, não muito assustadora e bons efeitos práticos. Uiui que medo","['o', 'ator', 'do', 'pennywise', 'tá', 'no', 'filme', 'e', 'como', 'uma', 'pessoa', 'normal', 'filminho', 'bacana', 'de', 'monstro', 'tem', 'uma', 'história', 'intrigante', 'grotesca', 'não', 'muito', 'assustadora', 'e', 'bons', 'efeitos', 'práticos', 'uiui', 'que', 'medo']",0
Barbarian,beca162,3.5,0,pt,ela só queria ser uma boa mãe 💔💔,"['ela', 'só', 'queria', 'ser', 'uma', 'boa', 'mãe', '💔💔']",1
