movie_title,username,numeric_rating,likes,language,comment
The Shawshank Redemption,_sherif,5.0,0,id,Peak
The Shawshank Redemption,goodwilhunting,5.0,0,en,Amazing redemption story of a wrongfully accused man.
The Shawshank Redemption,labrongoat,3.0,0,en,"This movie is legitimately so overrated it hurts. I will not be swayed by the woke public that automatically throws this movie into their top 5. Everyone needs to rewatch this and take off their nostalgia goggles. If you want to watch a movie about yapping, enjoy"
The Shawshank Redemption,kushmoneyjones,5.0,0,en,"Watched this for the first time in grade 5, while after getting my wisdom teeth removed. My dad was also recovering from a surgery. One of the few great memories I have with him was that time. Makes me wonder how our personal situations impact how we interpret and understand the media we consume."
The Shawshank Redemption,mongoliangirl,3.0,0,en,"This is the first time i’ve watched a film with Morgan Freeman in it. I must say that it was great, it was a nice movie, nothing too graphic, sexual, or a plot twist that ruins it all. Its a nice film to watch, I was pretty bored looking at the Top 250 Narrative Films to watch and this one just hit my desire. I think to myself, If i had truly nothing to do, such as being in prison,…"
The Shawshank Redemption,kian_hine,5.0,0,en,Greatest film of all time.
The Shawshank Redemption,doschupitos,3.5,0,en,"hope is a dangerous thing for a woman like me to have, but I have It"
The Shawshank Redemption,ionrozco17,5.0,0,en,"Deserved ‘94 MoTY idc bout no fast runnin re*ard. Gump went hard tho ngl. Pulp fiction & Lion King  too in that year, tbh damn this year was stacked."
The Shawshank Redemption,jjrick27,5.0,0,en,Plane film #1: perfect plane film
The Shawshank Redemption,kayshawatches,5.0,0,no,"“Get busy living, or get busy dying.”"
The Shawshank Redemption,marmonerodicalc,4.5,0,it,Bruno barbieri infame tommy mvp
The Shawshank Redemption,lorenzo_28,5.0,0,en,"“Brooks was here, so was Red”. 5/5"
The Shawshank Redemption,evanjr,5.0,0,et,Ka sgu bare altid ses
The Shawshank Redemption,vitorab1,5.0,0,ca,incrível
The Shawshank Redemption,roman_101,5.0,0,en,"One of the best movies I have ever seen, its sad, its full of drama, it has action. Its absolutely beautiful."
The Shawshank Redemption,lettieroo,5.0,0,pt,"entregou demaiiiis, o final não deixa um brecha, ameiii"
The Shawshank Redemption,linalterable,4.0,0,ro,Merci Romain (lol)
The Shawshank Redemption,3li08,5.0,0,ro,Masterpiece 🌟
The Shawshank Redemption,awriki,5.0,0,it,"Il contrasto tra paura e speranza è l’elemento più potente di tutto il film. La differenza tra Brooks, ormai consumato da una vita di prigionia, con le ali totalmente tarpate contrariamente al suo corvo domestico che nonostante tutto riesce ad essere libero, e Andy è il perfetto riassunto di come le emozioni possano dar forma alla vita di un essere umano. Brooks, che dal suo ingresso a Shawshank ha  abbandonato ogni speranza di libertà, una volta rimesso in libertà scopre…"
The Shawshank Redemption,strawberryyz,4.0,2,en,“brooks was here” 💔💔 the ending was amazing ahh such a good story with well written characters !!
The Shawshank Redemption,mediocrecritic5,4.5,0,en,Greatest Stephen king adaptation
The Shawshank Redemption,jordancanio,4.5,1,tl,"Okay, I get it now."
The Shawshank Redemption,filippovettori,4.5,0,it,Aspettavo il cameo di John Abruzzi
The Shawshank Redemption,leothegoat2729,5.0,0,en,“they gonna squeeze yo titties till they turn purple”
The Shawshank Redemption,plonito,5.0,0,en,TOTALNY SZTOS
The Shawshank Redemption,harrymrsh,5.0,2,et,me escaping jail on roblox be like
The Shawshank Redemption,cremophor,5.0,0,hu,Cok iyi ben zaten kötü film izlemem
The Shawshank Redemption,emmacadabra,4.5,0,fr,Exceptionnel
The Shawshank Redemption,ledoobwizard,5.0,0,en,He think he Michael Schofield tbf 💔
The Shawshank Redemption,serifeunuvar,5.0,0,tr,sen bunu yeni mi izliyorsun lan puhahaha diye zorbalandığım film
The Shawshank Redemption,claytonmcc,5.0,0,en,this movie is hard to beat from start to finish
The Shawshank Redemption,carloszgz,4.5,0,es,"""Empeñarse en vivir o empeñarse en morir"""
The Shawshank Redemption,coastalseas,5.0,0,af,brooks💔💔💔💔
The Shawshank Redemption,katebarkley,4.0,0,en,i love a prison break moment even if it is without michael scofield
The Shawshank Redemption,kohlstaffel,5.0,1,de,"Schwer in Worte zu fassen, was so ein Film mit dir macht. Dieser Film ist der mit Abstand beste Prison Break Film mit Twist, obwohl der null darauf aufgebaut hat. Es war so schön zu sehen, wie viel Zeit sich für die Character Entwicklung genommen wurde. I mean das waren literally 19 Jahre! Wie cool das am Ende aufgelöst wurde, dass alles Teil eines riesigen Plans war, den Andy verfolgt hat. Das mit dem Poster vor dem Gang ist ein…"
The Shawshank Redemption,hdbene,5.0,0,de,"Sehr guter Film, nur etwas zu lang"
The Shawshank Redemption,n4ser,5.0,0,en,Perfection
The Shawshank Redemption,antonthecritic,5.0,0,en,No wonder this film has a 10/10 score on IMDB!
The Shawshank Redemption,nanallb,5.0,7,en,greatest movie of all time
The Shawshank Redemption,victor66order,5.0,0,pt,"Que filme genial, sinceramente é difícil arranjar adjetivos para nomear esta obra prima, um filme bom de se ver com um final genial, sinceramente vejam este filme, acreditem é como ir ao céu e voltar"
The Shawshank Redemption,jbear,4.5,2,en,Some people are born to stay while others are born to roam and both realities are beautiful. My heart fell out of my chest during Brooks’ final scene.
The Shawshank Redemption,mczuba924,5.0,1,so,TEWWWWW good
The Shawshank Redemption,salmawy,5.0,0,en,Incredible storytelling and cinematography!!! poetic insight into the human mind in a very different way. “Get busy living or get busy dying. That’s goddamn right”
The Shawshank Redemption,kay1amil,5.0,0,en,"Loved this movie sm, never felt bored when watching it"
The Shawshank Redemption,bluecataddict,5.0,0,en,biblical movie cleansed my eyes after a minecraft movie
The Shawshank Redemption,elliot6996,5.0,0,en,"""I hope"""
The Shawshank Redemption,harlan14,5.0,0,unknown,100/100
The Shawshank Redemption,kgmytbhonelwn,5.0,0,en,"- “ Gets busy living or Gets busy dying ” One of the most decent art of dishes I’ve ever tasted in my life_may be even the best so far. I learnt what it is to have hope and good pals. This film depicts bravery, determination, strategy, hope and—above all—the unfairness of universe. You will see, here, that no matter how high or thick walls and iron bars are, never have had enough to cage a bird, whose feathers are phenomenal. Having…"
The Shawshank Redemption,abourne1074,5.0,0,en,"Unrealistic, they wouldn't let a black guy out of prison in 1947"
The Shawshank Redemption,mimi_macca,3.5,0,af,"Very good, very sad"
The Shawshank Redemption,alissonbaiano,4.5,0,pt,"Filme incrível, me surpreendeu. A primeira hora, talvez até uma hora e meia de filme, não era nada demais, diria até maçante. Mas a conclusão, ou segunda metade, mais especificamente quando o homem morre, é incrível. O filme tira a postura coaching e vira algo mais dramático, e mais funcional. Vira algo de verdade, e deixa de ser artificial. Longe de ser um dos 10 melhores filmes que eu já vi, mas é ótimo, e bem feito."
The Shawshank Redemption,carter_11,5.0,0,unknown,97/100
The Shawshank Redemption,chrissw,5.0,1,en,i hope i can make it across the border. i hope to see my friend and shake his hand. i hope the Pacific is as blue as it has been in my dreams. i hope.
The Shawshank Redemption,jerno,5.0,0,nl,Super goed geacteerd
The Shawshank Redemption,tak25,5.0,0,en,Great movie. Perfect down the the most minute detail.
The Shawshank Redemption,quability,3.5,0,tr,imdb de nasıl 1. olur bu film overrating imdb de haksız yere 1. olan overrating film hangisidir? imdb de haksız yere 1. olan overrating film hangisidir? imdb de haksız yere 1. olan overrating film hangisidir? imdb de haksız yere 1. olan overrating film hangisidir? imdb de haksız yere 1. olan overrating film hangisidir?
The Shawshank Redemption,ddhiann,4.0,0,en,the greatest cinema fuh
The Shawshank Redemption,mcvey14,5.0,0,en,Honestly my favorite movie of all time. Narration to the actors and plot line is just perfect.
The Shawshank Redemption,ruqqeyye,4.0,12,unknown,8/10
The Shawshank Redemption,dani77l,5.0,0,nl,"Deze film is net als je zusje in een rolstoel, hartverscheurend"
The Shawshank Redemption,fruitbythebec,5.0,1,en,"I am currently recovering from a massive flare-up of my ""normal"" disability and am unable to look at screens or even my projector right now, but in an attempt to lift my morale, I listened to this movie and visualized it perfectly in my mind. I've seen this film upwards of 10 times by now, and it feels like such a warm hug to me. I refuse to hear any criticism about this movie. Absolutely perfect. It will be special to me forever."
The Shawshank Redemption,reee6,5.0,6,ar,يعالج النفس قبل يكون مُجرد قصة يعلمك ان الحياه ماتوقف عند لحظة ضعف وان الأمل قوة تعطيك سبب للاستمرار . رحلة صبر طويله كيف شخص مظلوم يواجه القهر والظلم بدون مايخسر نفسه يشوف الحياة بمنظور مختلف ، يصنع صداقات ، يساعد المساجين ، يستخدم ذكاءه عشان يغير واقعه الحريه الحقيقيه هي كيف نقدر نعيش بسلام داخلي ونتحمل الألم مهما كانت الظروف لان دائما فيه فرصة جديده ترجعك للحياة أقوى
The Shawshank Redemption,fredderek,3.5,0,unknown,7/10
The Shawshank Redemption,keiraparedes,5.0,1,en,SO GOOD. Every person needs to watch this
The Shawshank Redemption,lkirkland,5.0,1,en,"GAS AS FUCK. Best movie we’ve watched in theology  all year. I thought i would be bored and not like, but it was SO good. Got me contemplating… shoutout hope shoutout money laundering shoutout fat ass ❤️"
The Shawshank Redemption,iizwhoo,5.0,0,en,still cant believe he literally dug a huge hole on his cell wall and crawled tunnels that full of shits in just one night without the no one noticed (esp the prison guards 💀)
The Shawshank Redemption,_sreeh,5.0,1,en,Perfect ! As a golden hour. I can lend my life to experience it again like first time. The man who crawled through a river of shit and came clean on the other side.
The Shawshank Redemption,liviiha,5.0,0,pt,"Filme extremamente emocionante. Tem alguns bons questionamentos, e quando vem a revelação que o Andy fugiu você até arrepia porque você também sente a sensação de liberdade. 10/10. 😭😭😭😭😭😭"
The Shawshank Redemption,abibbshddq,4.5,0,en,"""brook was here"", an old man who don't know where to go just pass his life"
The Shawshank Redemption,szklanakula,5.0,0,ro,truly a masterpiece
The Shawshank Redemption,mmigo8,5.0,0,fr,"Avec Forrest Gump et La Ligne verte, ce film fait partie du trio de tête de mes préférés. Il est très touchant, les personnages sont profondément humains, et ça se ressent énormément. Ils ont tous un ou plusieurs défauts, ce qui les rend encore plus vrais. La fin est parfaite, et pour être honnête, la seule chose que j’ai envie de faire en ce moment, c’est de rejoindre Red et Andy à Zihuatanejo"
The Shawshank Redemption,rosellyy,5.0,0,en,should I go to jail to have HOPE ?
The Shawshank Redemption,izabell_plant21,5.0,0,en,"One of the best movies I’ve seen. I see why this is a classic movie. It’s goes super deep into what prisons were like in the 50s. It talks about mental health, institutionalized, rape, and power dynamics between people in power and people who hold no power. This movie shows people what can happen when someone is vulnerable and how they can get used when people hold power over them. This is a movie everyone should watch in their lives."
The Shawshank Redemption,5hag,5.0,0,en,I never thought I would want to go to Zihuatanejo
The Shawshank Redemption,okerlion,4.5,0,en,"Hope is a good thing, maybe the best of things."
The Shawshank Redemption,spring2016,5.0,0,en,DUM TAK TAK DUM TAK DUM TAK
The Shawshank Redemption,_stephan_,5.0,19,en,"Simply a Masterpiece of Storytelling, Character Portrayal and Acting. I Love the Film!!!"
The Shawshank Redemption,alfiyara,5.0,0,en,"Ni matter how fucked up you are there's always way through, look at him"
The Shawshank Redemption,rickgrimezzz,5.0,0,en,"Heard so much about this movie, even with all the praise, I went in expecting it to not live up to the hype, and I was wrong, genuinely one of the greatest things to ever grace a screen."
The Shawshank Redemption,harenoise,5.0,0,en,Certainly the most inspiring movie I ever seen
The Shawshank Redemption,cedaneo,2.5,0,en,the most impressive and empathetic character is Brook imo. The other side of story not draw my attention i just watched it okayyyyy byee
The Shawshank Redemption,zacmuffins,5.0,0,ro,masterpiece
The Shawshank Redemption,jamesdigiacomo,4.5,2,en,Didn’t even want to watch it but I’m very happy bigo threw it on
The Shawshank Redemption,lucareo,5.0,0,et,Shit just hits
The Shawshank Redemption,pauuarr,5.0,0,en,"“same old shit, different day.“"
The Shawshank Redemption,zirchancelot99,3.5,0,en,"“ Don’t you know, everyone here is innocent?” The words Red implies go unspoken. “ No one belongs here ,” His eyes glimmer and whisper silently with the pain of many years lost. “ Rehabilitated?” Red asks later. The implication is now clear. “ It’s just a bullshit word.” His voice growls with the anger of many years stolen. “ I don’t belong here, and you all know it.” Nowhere near as homoerotic as it should have been. Stephen King, you hetero-coward."
The Shawshank Redemption,kenziegrace,5.0,1,en,We need more movies about the triumph of the human spirit over adversity. Darabont’s directing and writing is so mindful and well thought out that you don’t even notice that 142 minutes have gone by. Roger Deakins… the cinematographer you are! I want the shot of all the prisoners in the yard looking up at the speaker framed in my home.
The Shawshank Redemption,laragyi,4.5,0,fr,beautiful
The Shawshank Redemption,iloveeelalaland,4.5,1,en,"fear can hold you prisoner, hope can set you free"
The Shawshank Redemption,cengshi,5.0,0,en,this is a movie I enjoy a lot comedy drama blah blah blah
The Shawshank Redemption,tgantt1,4.5,0,et,ts just makes you feel good
The Shawshank Redemption,madamenia,5.0,0,en,""" Hope is a good thing "" Andy dufresne... I hope I can accompany you in Mexico, receive guests at our hotel!"
The Shawshank Redemption,tcalles,4.5,0,en,i refused to watch this for many years and believe i actually did myself a disservice not watching it sooner
The Shawshank Redemption,albaaaa_,4.5,2,ca,increíble🙇🏻‍♀️
The Shawshank Redemption,pradyumna14,5.0,0,en,🔓 Hope in a hopeless place. Prison never looked so poetic.
The Shawshank Redemption,sev7enwari,5.0,0,ar,جلسنا نشرب والشمس تلامس أكتافنا، كما لو كنا رجالاً أحرارا ، كما لو كنا نطلي أسطح منازلنا الخاصة، كما لو كنا أسياد العالم - The Shawshank Redemption number one in IMDB liste
The Shawshank Redemption,sev7enwari,5.0,0,ar,جلسنا نشرب والشمس تلامس أكتافنا، كما لو كنا رجالاً أحرارا ، كما لو كنا نطلي أسطح منازلنا الخاصة، كما لو كنا أسياد العالم - The Shawshank Redemption number one in IMDB liste
The Shawshank Redemption,dandinnot,4.5,0,id,"SUCH A NICEEEEEE MOVIEEEEE, no wonder masuk top 5 imdb plot yg ok bgt, penggambaran karakter ga kalah ok, pengambilan gambar yg chef kiss, everything perfect to pair bgt lah"
The Shawshank Redemption,celiamacuin,3.5,1,es,Silia saw the movie. “Empeñarse en vivir o empeñarse en morir”
The Shawshank Redemption,balaah,5.0,0,en,Re-watching this movie after 7 years still feels the same nice flim.
The Shawshank Redemption,euphoricbloom__,5.0,0,en,I agree this film has the best movie ending 👏🏻
The Shawshank Redemption,abdulrahmanhim,4.0,0,so,So was me
The Shawshank Redemption,carys_maria,5.0,1,en,I can't believe mr krabs quit his job at the krusty krab to become a prison guard
The Shawshank Redemption,trishamendiola,5.0,0,en,Ultimate fave. Love watching this any chance I get. Saw it again on the plane on our way to Bangkok. ❤️
The Shawshank Redemption,favytour,4.5,0,af,no word.
The Shawshank Redemption,tayfur47,4.0,0,en,Prison break ahh movie
The Shawshank Redemption,amra_1,5.0,7,en,before scofield we had defresne . Also the ending awww
The Shawshank Redemption,vrraptor24,5.0,0,en,"Libertad y lo que surja en México? ""That was the longest night of my life"""
The Shawshank Redemption,javiierben,5.0,0,es,"Innegables 5 estrellas, una de las mejores que he visto. El final es espectacular"
The Shawshank Redemption,rosellyy,5.0,0,tr,izlediğim her dakika hatta her saniyesine değdi.
The Shawshank Redemption,tennno,0.0,0,en,Watching tonight wish me luck
The Shawshank Redemption,kosha110,5.0,0,en,You either get busy dying or get busy not watching this
The Shawshank Redemption,poofy2x,5.0,0,unknown,
The Shawshank Redemption,malakeating,4.5,0,en,some birds aren’t meant to be caged hope is a good thing maybe the best of things no good thing ever dies get busy living or get busy dyeing
The Shawshank Redemption,adolfoogarcalv,5.0,0,es,"Un peliculón de principio a final, una obra que te hace empatizar con delincuentes, que te hace entender mucho más sobre lo que se vive dentro de la cárcel aunque sea algo que la mayoría de la población nunca vive por razones obvias. *Película vista antes de esta fecha*"
The Shawshank Redemption,volume5,4.0,0,en,"Amazing film, definitely right up there."
The Shawshank Redemption,moiadhnkh,5.0,0,en,The best after the Godfather
The Shawshank Redemption,willy3298,5.0,0,no,"bra, veldig bra. litt overhyped"
The Shawshank Redemption,hipo_kryzjaa,5.0,0,pl,"zajebiste, co tu duzo mowic."
The Shawshank Redemption,cambeul19,4.0,0,ro,A fantastic piece.
The Shawshank Redemption,churihanna,5.0,0,af,brooks was here 😞😞😞😞😞
The Shawshank Redemption,loll_182,5.0,0,en,"A brilliantly crafted study in perseverance and human connection. Solid direction, impeccable pacing, and a nuanced performance by Freeman and Robbins that elevates the narrative to an exploration of institutionalisation and the quest for autonomy."
The Shawshank Redemption,riggers02,5.0,0,en,Perfect
The Shawshank Redemption,akoqs,5.0,0,ro,GDS sudermarcy
The Shawshank Redemption,z5dhalm7nk,4.0,0,ar,واحد من افضل الفلام الي تابعتها حرفيا حسيت ان نفسي اعيده اكثر من مره الفلم حسيت انه بالغ بانتقال ب السنين و الاعمار بس كان شي جميل من طريقه هروب وحركه انه انحبس البطل انفرادي ٦٠ يوم ذي محد يقدر يستوعبها النفرادي ١٥ يوم كحد اقصى ولا تبدا تجيه امراض لكن في بعض الدول اكثر من كذا بحسب العقوبه و هاذي من الاشياء الي حسيت بالغو فيها و الحين ب الميزات انه يوم هرب كان شي جميل من ناحيه انه…
The Shawshank Redemption,drianwtf,5.0,0,en,his judgement cometh and that right soon
The Shawshank Redemption,yuli_g,4.0,0,en,Morgan freeman 10/10
The Shawshank Redemption,duttyboi,5.0,0,en,"If anyone says this film is overrated, you should get a free pass to fucking swing at their jaw full speed There’s a lot overrated films but this one is perfectly rated and I’ll fight anyone who disagrees"
The Shawshank Redemption,raresbeksi,5.0,0,af,very good
The Shawshank Redemption,bhr12,5.0,0,it,All time fave>>>>>>>>>>33333
The Shawshank Redemption,nikiwmayne,5.0,0,ro,Masterpiece
The Shawshank Redemption,rebeccajakson,5.0,0,en,ultimate favorite movie. can’t even remember the first time i watched it. sometime in uni i think
The Shawshank Redemption,kissthecurse,5.0,0,en,"genuinely one of my top three movies, I could go on and on with how important this movie is to see"
The Shawshank Redemption,pulangjam9,5.0,0,pl,wow
The Shawshank Redemption,shxlby_lvii,5.0,1,en,Rewatch: I cried twice. There aren’t enough words for me to express how perfect this movie is. It’s everything
The Shawshank Redemption,yeahimbox,5.0,0,it,I love Matt Damon
The Shawshank Redemption,fraxmancis,5.0,0,en,“Get busy livin’ or get busy dyin”. Whenever I rewatch this movie I always feel hopeful and uplifted. Rita Hayworth will always be on my wall.
The Shawshank Redemption,piggysbaby,5.0,0,unknown,🐐
The Shawshank Redemption,gregorio420,4.5,2,en,love how he sends red to the sex tree
The Shawshank Redemption,jknoop,5.0,0,en,"so good oh my golly. first of all, brooks and jake?! kill me i was so sad. then andy escaped? then andy and red reunite? omg. i love how genius it is and how it all comes together in the end like i’m so proud of them for getting out like wow my mind is blown."
The Shawshank Redemption,bbarnes30,5.0,0,en,No like this is actually the best movie ever made
The Shawshank Redemption,meera17,5.0,0,en,One of those movies I never get tired of rewatching tbh
The Shawshank Redemption,chlo3_lea,5.0,0,en,"This film portrays the cruelty of man, however, humanity is so intertwined it prevails through the music scene to the friendships to the desire to care (the bird) this film does not fail to capture the freedom found within when we allow ourself to have hope and accept ourselves as human, with the power to make mistakes and to make them better. I really enjoyed this film :)"
The Shawshank Redemption,bettyteeman,4.5,0,en,i love the message so much
The Shawshank Redemption,toubioulego,5.0,0,unknown,9/04/25
The Shawshank Redemption,emilyyyy8,4.5,0,en,shook the entire time. jaw dropped at the end. tears for red.
The Shawshank Redemption,allywinters,5.0,0,en,My favorite movie! If I am busy doing something else and this movie comes on the TV I am now watching Shawshank instead.
The Shawshank Redemption,zantormagic,0.0,0,af,Quite good
The Shawshank Redemption,dimaioale,4.5,0,es,La mejor película de Morgan Freeman
The Shawshank Redemption,reidmcintyre,5.0,0,id,Peak
The Shawshank Redemption,iamsomeone2424,5.0,0,en,"How did he get the poster back on? But seriously, a great movie. Great acting by Tim Robbins and Morgan Freeman. One of the best movies out there."
The Shawshank Redemption,dylanalba,5.0,0,tr,Yep
The Shawshank Redemption,edklos22,5.0,0,en,"- The type of movie that makes me understand why some people call movies ""films"" - Story is perfectly written and could not have been executed better - Every character and each of their interactions are just so captivating - Tim Robbins and Morgan Freeman have such good chemistry and they just take this movie to another level - Morgan Freeman as the narrator is the best decision they could have made - Hard not to just use the word perfect over and over again - Greatest Film of All Time"
The Shawshank Redemption,abdessalamfdl,4.0,0,fr,de la bromance comme on aime
The Shawshank Redemption,lachdav,4.0,1,en,i love orange is the new black!! april challenge: 28/75
The Shawshank Redemption,kolc1205,5.0,0,es,top películas de la historia
The Shawshank Redemption,vicucarra,5.0,0,pt,los mejores 142 minutos gastados de mi vida
The Shawshank Redemption,2008_chevrolet,5.0,0,unknown,:)
The Shawshank Redemption,elbarakas,4.5,0,unknown,👏🏽👏🏽
The Shawshank Redemption,thisisoli,4.5,1,ar,الأمل ذلك الشيء الصغير الذي يختبئ في أكثر الأماكن ظلمةً في زاوية قلبٍ جَريح أو تحت رماد حلمٍ احترق أو في نظرة عابرة من عيونٍ لم تقل شيئًا لكنها فهمت كل شيء الامل لا يحتاج بيتًا ليسكنه يكفيه شقّ في الجدار هو ما يبقي الإنسان واقفًا وعقله صامدًا وروحه ممدودة نحو الغد حتى وإن كان الغد مَجهولًا لكنّه أيضًا قد يكون خادعًا إن تشبثت به أكثر مما يجب قد يأخذك إلى الجنون إلى انتظارٍ لا ينتهي إلى أبوابٍ لا تُفتح …
The Shawshank Redemption,garfield0,4.5,0,en,ESSENTIAL viewing if you are a person!
The Shawshank Redemption,isoldhekla,5.0,1,da,Stóðst væntingar
The Shawshank Redemption,katie_6267,2.5,0,en,"sm1 said this film takes 0 risks & I couldn’t agree more. This movie was not bad, but at no point was I on edge, overwhelmed, or inspired. The greatest message in this being hope. A message portrayed millions of times before in millions of movies. If u want to make that message work it needs to stand out, something this movie did not accomplish. Yes, the characters were good. Yes, the story was paced well. The plot was just painfully unsurprising and underwhelming."
The Shawshank Redemption,nandapandika,5.0,0,en,I think that the Shawshank Redemption is the greatest film ever made. The most flawlessly told story ever put on film.
The Shawshank Redemption,azislis04,5.0,0,en,"I’m speechless. Nonetheless, let’s dive into what I have to say about this. You just be undeniably a complete fool to dislike this film. I want to start off with some of the lines that stuck, other than hope is a good thing. “You need it so you don’t forget.” “Absolutely rehabilitated.” “I had to come to prison to be a crook.” “He should’ve died in here.” Without watching the film, these might, and probably will not make sense. Let…"
The Shawshank Redemption,albatrossrecslc,0.0,0,en,Dads love it
The Shawshank Redemption,eoinsy,5.0,0,en,"Hadn’t seen this film in maybe 20 years, just amazed at how well crafted it is, the staging, locations, moving camera, perfectly formed scenes - and it leads up to that perfect ending"
The Shawshank Redemption,cllup,5.0,1,ar,كنت ابي اتابعه بس انسى واقول بعدين اتابعه والحين؟ تمنيت اني متابعتتته من قبل ! واوو صدق السرد القصصي فيه رهيب ويحسسك بكل لحظه وكل ثانيه في الفيلم وكيف ان فييه مشااعر عمييقه حزينه وسعيده بنفس الوقت ! اوففف ماتنوصف حزنت على ريد لانه في كل مره يحاول يطلع من السجن يرفضونه لدرجه انه فقد الامل وحس انه صار جزء من السجن لانه قضى تقريباً نص حياته فيه ! وفي اخر مره جابوه عشان يقررون عن الإفراج المشروط وكان مو…
The Shawshank Redemption,maximillianzeus,4.0,0,en,"Hope Carved Into Stone There are films that settle into your memory gently, like a familiar song, and there are films that etch themselves into you with the quiet persistence of rainfall on rock. The Shawshank Redemption does both. It’s a story so deeply human, so rich with emotion and hard-earned hope, that by the time the final frame arrives, it feels like you’ve lived through it with the characters — felt every drop of their despair, every flicker of…"
The Shawshank Redemption,blooduster,5.0,0,en,"4.875 ""Perfect film."" 5.00 - Matt McConnell ""No Quote"" 5.00 - Lindsay McConnell ""No Quote"" 5.00 - Lauren Todd ""No Quote"" 4.50 - Kate Wisor Theme: Prestige Picks Trailers: The Shrouds, Holland, The Assessment, Rust"
The Shawshank Redemption,llucy23,5.0,1,en,he crawled through shit.
The Shawshank Redemption,max_burt,4.0,1,en,I should’ve paid more attention but still a good movie
The Shawshank Redemption,_skies_,5.0,0,en,"Wow, just wow, genuinely, no words, perfect, 10/10"
The Shawshank Redemption,thejoregito,5.0,1,es,"No puedo creer que nunca había visto esta obra maestra. Qué final, no pude evitar llorar de lo conmovedor."
The Shawshank Redemption,mayakeating,5.0,0,en,So beautiful. Morgan free man 🔥
The Shawshank Redemption,simonnader09,4.0,0,es,Medicina milagrosa para los que perdieron la esperanza
The Shawshank Redemption,rosax2008,3.0,0,en,It was actually pretty good and I didn't expect the ending that much from the way the movie was going
The Shawshank Redemption,grj0ni,4.0,0,da,Big hole
The Shawshank Redemption,samstevensye,4.5,1,en,“Not for an old crook like me”
The Shawshank Redemption,roky2222,4.0,1,it,"La sceneggiatura su andy mi fa volare, personaggio illeggibile e geniale, nonché un cazzo di profeta - referenze a quando gli americani sapevano fare veramente i film non facendoti intuire la fine, sono puramente casuali - Detto questo morgan freeman che fa la voce di sottofondo per tutto il film è sempre una coccola, in alcune parti del film ho storto un pó il naso, in altre mi sono quasi emozionato. 4/5, molto bello. P.s. Mi fa molto ridere come…"
The Shawshank Redemption,neuropulse,5.0,0,it,"Questo film è la riprova che una sceneggiatura seria e ""pensata"" rende il cinema arte. Le Ali Della Libertà è arte pura. Un film che funziona dalla musica alla scenografia, dalle luci all'interpretazione; tutto è studiato e supportato da una trama che quadra dall'inizio alla fine nata dalla mente brillante dal maestro King. Un film che emoziona e che trascina con sé per 2 ore e venti senza mai annoiare. Consigliato."
The Shawshank Redemption,fynnmacc,5.0,0,en,"I cried, and i cried some more"
The Shawshank Redemption,biafozg,5.0,0,pt,NU mto bom morgan freeman como sempre:
The Shawshank Redemption,czimm351,4.5,1,en,"Amazing movie but should not be rated #1 on IMDB. Morgan Freeman as ""Red"" was the best casting role ever done besides Javier Bardem as Anton Chigurh."
The Shawshank Redemption,bastos__,4.5,0,fr,Sûrement la dernière fois que j’ai la chance de changer l’affiche d’un film…
The Shawshank Redemption,kysshen,5.0,0,en,what an incredible film
The Shawshank Redemption,jjpowerd,5.0,0,en,Words can’t describe how amazing this movie is
The Shawshank Redemption,nadav0808,5.0,0,en,"“Get busy living or get busy dying” a miraculous medicine. I’m pretty sure Andy and red, probably 80s years old now, are still living by the pacific in Zihuatanejo and it makes me wanna cry so badly"
The Shawshank Redemption,sophie_t,4.5,2,en,did not pass the bechdel test 😒
The Shawshank Redemption,cragist512,5.0,1,en,I’m so happy that “fresh fish con” got the recognition he deserved
The Shawshank Redemption,cmrj,5.0,0,en,"You think the itsy bitsy spider gave a fuck about the rain? No, it climbed the spout again. Lock in"
The Shawshank Redemption,haninstark,5.0,0,tr,"Senaryo , kurgu , değisik hikayeler , mesajlar , kac defa ızledım bılmıyorum , yılda bır ıkı defa acar ızlerım . Efsane zaten efsane olmasa 1 numarada olmazdı .. İzlemedıysenız henuz mutlaka basın o play tusuna"
The Shawshank Redemption,carson1886,5.0,0,en,Perfect
The Shawshank Redemption,sheetalaputa,4.5,0,en,"I would have NOT remembered the name of the town lmaoooooooooo Also, got it mixed up with Schindler's List and was confused by the lack of Ralph Fiennes/Nazis for a long time"
The Shawshank Redemption,kennyjohnson47,5.0,0,en,Perfect
The Shawshank Redemption,zndda,5.0,1,pt,LITERALLY PIECE OF ART!!
The Shawshank Redemption,ggntua,5.0,0,fr,"brook était là, aussi red et aussi moi qui vient de voir une masterclass"
The Shawshank Redemption,millelarsen,5.0,0,no,"Har vel sett denne filmen 4-5 ganger nå. Jeg synes den er så bra! Hver gang jeg ser den legger jeg også merke til nye ting og «eastereggs». Jeg kommer virkelig i kontakt med hele følelsesspekteret under denne filmen. Er så vakre bilder og en rørende historie mellom to gode venner. Også en ganske kul plot på slutten, som noen mener er åpenbar, men som jeg ikke klarte å gjette meg frem til. Kall meg dum idc.."
The Shawshank Redemption,marquinterog,5.0,0,en,"Wow just wow, phenomenal movie, a classic"
The Shawshank Redemption,movies_heaven,4.0,0,en,The ending is definitely very fitting for the movie and is one of the most meaningful movies
